model,ins_id,param_id,length,format,num,correct,order,total_score
qwen3-coder-480b-a35b-instruct,0,4,28,0.75,1.0,0.4000000000000001,1.0,0.77
qwen3-coder-480b-a35b-instruct,1,0,28,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,1,1,28,0.75,1.0,0.25,0.5,0.625
qwen3-coder-480b-a35b-instruct,1,2,28,0.75,1.0,0.6666666666666666,1.0,0.85
qwen3-coder-480b-a35b-instruct,1,3,28,0.75,1.0,0.625,0.0,0.6375
qwen3-coder-480b-a35b-instruct,1,4,28,0.75,1.0,0.4000000000000001,1.0,0.77
qwen3-coder-480b-a35b-instruct,2,0,28,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,2,1,28,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,2,2,28,0.75,1.0,0.3333333333333333,1.0,0.75
qwen3-coder-480b-a35b-instruct,2,3,28,0.75,1.0,0.625,1.0,0.8375
qwen3-coder-480b-a35b-instruct,2,4,28,0.75,1.0,0.5,1.0,0.8
qwen3-coder-480b-a35b-instruct,3,0,28,1.0,1.0,0.0,0.5,0.6
qwen3-coder-480b-a35b-instruct,3,1,28,1.0,1.0,0.0,0.5,0.6
qwen3-coder-480b-a35b-instruct,3,2,28,0.75,1.0,0.3333333333333333,1.0,0.75
qwen3-coder-480b-a35b-instruct,3,3,28,0.0,1.0,0.625,1.0,0.6875
qwen3-coder-480b-a35b-instruct,3,4,28,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,4,0,28,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,4,1,28,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,4,2,28,0.75,1.0,0.6666666666666666,1.0,0.85
qwen3-coder-480b-a35b-instruct,4,3,28,0.75,1.0,0.625,1.0,0.8375
qwen3-coder-480b-a35b-instruct,4,4,28,0.75,1.0,0.5,1.0,0.8
qwen3-coder-480b-a35b-instruct,0,0,60,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,0,1,60,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,0,2,60,0.75,1.0,0.16666666666666666,0.5,0.6
qwen3-coder-480b-a35b-instruct,0,3,60,0.75,1.0,0.625,1.0,0.8375
qwen3-coder-480b-a35b-instruct,0,4,60,0.75,1.0,0.5,1.0,0.8
qwen3-coder-480b-a35b-instruct,1,0,60,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,1,1,60,1.0,1.0,0.25,0.5,0.675
qwen3-coder-480b-a35b-instruct,1,2,60,0.75,1.0,0.16666666666666666,0.5,0.6
qwen3-coder-480b-a35b-instruct,1,3,60,0.75,1.0,0.5,1.0,0.8
qwen3-coder-480b-a35b-instruct,1,4,60,0.75,1.0,0.4000000000000001,1.0,0.77
qwen3-coder-480b-a35b-instruct,2,0,60,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,2,1,60,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,2,2,60,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,2,3,60,0.75,1.0,0.25,1.0,0.725
qwen3-coder-480b-a35b-instruct,2,4,60,0.75,1.0,0.20000000000000004,1.0,0.71
qwen3-coder-480b-a35b-instruct,3,0,60,1.0,1.0,0.0,0.5,0.6
qwen3-coder-480b-a35b-instruct,3,1,60,1.0,1.0,0.25,0.5,0.675
qwen3-coder-480b-a35b-instruct,3,2,60,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,3,3,60,1.0,1.0,0.125,0.5,0.6375
qwen3-coder-480b-a35b-instruct,3,4,60,0.0,1.0,0.3,1.0,0.5900000000000001
qwen3-coder-480b-a35b-instruct,4,0,60,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,4,1,60,0.75,1.0,0.25,0.5,0.625
qwen3-coder-480b-a35b-instruct,4,2,60,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,4,3,60,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,4,4,60,0.75,1.0,0.3,1.0,0.74
qwen3-coder-480b-a35b-instruct,0,0,120,1.0,1.0,0.0,0.5,0.6
qwen3-coder-480b-a35b-instruct,0,1,120,0.75,1.0,0.25,0.5,0.625
qwen3-coder-480b-a35b-instruct,0,2,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,0,3,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,0,4,120,0.75,1.0,0.10000000000000002,0.5,0.58
qwen3-coder-480b-a35b-instruct,1,0,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,1,1,120,0.75,1.0,0.25,0.5,0.625
qwen3-coder-480b-a35b-instruct,1,2,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,1,3,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,1,4,120,0.75,1.0,0.10000000000000002,0.5,0.58
qwen3-coder-480b-a35b-instruct,2,0,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,2,1,120,1.0,1.0,0.25,0.5,0.675
qwen3-coder-480b-a35b-instruct,2,2,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,2,3,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,2,4,120,0.75,1.0,0.10000000000000002,0.5,0.58
qwen3-coder-480b-a35b-instruct,3,0,120,1.0,1.0,0.0,0.5,0.6
qwen3-coder-480b-a35b-instruct,3,1,120,1.0,1.0,0.0,0.5,0.6
qwen3-coder-480b-a35b-instruct,3,2,120,1.0,1.0,0.0,0.5,0.6
qwen3-coder-480b-a35b-instruct,3,3,120,1.0,1.0,0.0,0.5,0.6
qwen3-coder-480b-a35b-instruct,3,4,120,1.0,1.0,0.10000000000000002,0.5,0.63
qwen3-coder-480b-a35b-instruct,4,0,120,0.75,1.0,0.5,0.5,0.7
qwen3-coder-480b-a35b-instruct,4,1,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,4,2,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,4,3,120,0.75,1.0,0.0,0.5,0.55
qwen3-coder-480b-a35b-instruct,4,4,120,0.75,1.0,0.10000000000000002,0.5,0.58
gemini-2.0-flash,0,0,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,1,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,2,3,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,0,3,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,4,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,0,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,1,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,2,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,3,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,4,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,0,3,1.0,1.0,1.0,1.0,1.0
gemini-2.0-flash,2,1,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,2,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,3,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,4,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,0,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,1,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,2,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,3,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,4,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,0,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,1,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,2,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,3,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,4,3,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,0,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,1,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,2,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,3,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,4,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,0,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,1,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,2,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,3,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,4,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,0,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,1,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,2,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,3,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,4,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,0,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,1,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,2,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,3,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,4,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,0,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,1,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,2,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,3,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,4,6,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,0,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,1,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,2,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,3,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,4,13,0.75,1.0,0.9,1.0,0.9199999999999999
gemini-2.0-flash,1,0,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,1,13,0.75,1.0,0.25,0.5,0.625
gemini-2.0-flash,1,2,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,3,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,4,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,0,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,1,13,0.75,1.0,0.25,0.5,0.625
gemini-2.0-flash,2,2,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,3,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,4,13,0.75,1.0,0.9,1.0,0.9199999999999999
gemini-2.0-flash,3,0,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,1,13,0.75,1.0,0.5,1.0,0.8
gemini-2.0-flash,3,2,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,3,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,4,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,0,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,1,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,2,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,3,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,4,13,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,0,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,1,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,2,28,0.75,1.0,0.8333333333333334,1.0,0.9
gemini-2.0-flash,0,3,28,0.75,1.0,0.75,1.0,0.875
gemini-2.0-flash,0,4,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,0,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,1,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,2,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,1,3,28,0.75,1.0,0.875,1.0,0.9125
gemini-2.0-flash,1,4,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,0,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,1,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,2,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,2,3,28,0.75,1.0,0.75,1.0,0.875
gemini-2.0-flash,2,4,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,0,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,1,28,0.75,1.0,0.75,1.0,0.875
gemini-2.0-flash,3,2,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,3,3,28,0.75,1.0,0.75,1.0,0.875
gemini-2.0-flash,3,4,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,0,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,1,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,2,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,4,3,28,0.75,1.0,0.875,1.0,0.9125
gemini-2.0-flash,4,4,28,0.75,1.0,1.0,1.0,0.95
gemini-2.0-flash,0,0,60,0.75,1.0,0.5,0.5,0.7
gemini-2.0-flash,0,1,60,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,0,2,60,0.75,1.0,0.8333333333333334,1.0,0.9
gemini-2.0-flash,0,3,60,0.75,1.0,0.25,1.0,0.725
gemini-2.0-flash,0,4,60,0.75,1.0,0.20000000000000004,1.0,0.71
gemini-2.0-flash,1,0,60,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,1,1,60,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,1,2,60,0.75,1.0,0.8333333333333334,1.0,0.9
gemini-2.0-flash,1,3,60,0.75,1.0,0.375,1.0,0.7625
gemini-2.0-flash,1,4,60,0.75,1.0,0.20000000000000004,1.0,0.71
gemini-2.0-flash,2,0,60,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,2,1,60,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,2,2,60,0.75,1.0,0.3333333333333333,0.0,0.55
gemini-2.0-flash,2,3,60,0.75,1.0,0.25,1.0,0.725
gemini-2.0-flash,2,4,60,0.75,1.0,0.10000000000000002,0.5,0.58
gemini-2.0-flash,3,0,60,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,3,1,60,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,3,2,60,0.75,1.0,0.8333333333333334,1.0,0.9
gemini-2.0-flash,3,3,60,1.0,1.0,0.125,0.5,0.6375
gemini-2.0-flash,3,4,60,0.75,1.0,0.5,1.0,0.8
gemini-2.0-flash,4,0,60,1.0,1.0,0.0,0.5,0.6
gemini-2.0-flash,4,1,60,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,4,2,60,0.75,1.0,0.6666666666666666,1.0,0.85
gemini-2.0-flash,4,3,60,0.75,1.0,0.5,1.0,0.8
gemini-2.0-flash,4,4,60,0.75,1.0,0.4000000000000001,1.0,0.77
gemini-2.0-flash,0,0,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,0,1,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,0,2,120,0.75,1.0,0.16666666666666666,0.5,0.6
gemini-2.0-flash,0,3,120,0.75,1.0,0.125,0.5,0.5875
gemini-2.0-flash,0,4,120,0.75,1.0,0.10000000000000002,0.5,0.58
gemini-2.0-flash,1,0,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,1,1,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,1,2,120,0.5,1.0,0.3333333333333333,1.0,0.7
gemini-2.0-flash,1,3,120,0.75,1.0,0.125,0.5,0.5875
gemini-2.0-flash,1,4,120,0.75,1.0,0.10000000000000002,0.5,0.58
gemini-2.0-flash,2,0,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,2,1,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,2,2,120,0.75,1.0,0.16666666666666666,0.5,0.6
gemini-2.0-flash,2,3,120,0.75,1.0,0.125,0.5,0.5875
gemini-2.0-flash,2,4,120,0.75,1.0,0.10000000000000002,0.5,0.58
gemini-2.0-flash,3,0,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,3,1,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,3,2,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,3,3,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,3,4,120,0.75,1.0,0.10000000000000002,0.5,0.58
gemini-2.0-flash,4,0,120,0.75,1.0,0.0,0.5,0.55
gemini-2.0-flash,4,1,120,1.0,1.0,0.0,0.5,0.6
gemini-2.0-flash,4,2,120,0.75,1.0,0.5,1.0,0.8
gemini-2.0-flash,4,3,120,0.75,1.0,0.125,0.5,0.5875
gemini-2.0-flash,4,4,120,0.75,1.0,0.10000000000000002,0.5,0.58
