model,ins_id,param_id,length,correct,num_text,ori,format,total_score
claude-sonnet-4-5-20250929,2,4,120,0.03794642857142857,0.22857142857142856,0.0,0.4,0.16473214285714285
claude-sonnet-4-5-20250929,3,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,3,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,3,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,3,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,3,4,120,0.05580357142857143,0.22857142857142856,0.0,0.4,0.1683035714285714
claude-sonnet-4-5-20250929,4,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,4,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,4,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,4,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
claude-sonnet-4-5-20250929,4,4,120,0.09375,0.22857142857142856,0.0,0.4,0.17589285714285713
gpt-5,0,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,3,3,1.0,0.5333333333333334,1.0,1.0,0.8833333333333334
gpt-5,0,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,0,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,0,3,1.0,0.0,1.0,1.0,0.75
gpt-5,4,1,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,3,3,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,3,1.0,1.0,1.0,1.0,1.0
gpt-5,0,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,6,1.0,1.0,0.5,0.6,0.75
gpt-5,0,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,6,1.0,1.0,0.5,0.6,0.75
gpt-5,1,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,6,1.0,1.0,0.5,0.6,0.75
gpt-5,1,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,6,1.0,1.0,0.5,0.6,0.75
gpt-5,2,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,6,1.0,1.0,0.5,0.6,0.75
gpt-5,2,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,6,1.0,1.0,0.5,0.6,0.75
gpt-5,3,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,6,1.0,1.0,0.5,0.6,0.75
gpt-5,3,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,6,1.0,1.0,0.5,0.6,0.75
gpt-5,4,0,6,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,6,1.0,0.0,1.0,1.0,0.75
gpt-5,4,2,6,1.0,1.0,0.5,0.6,0.75
gpt-5,4,3,6,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,6,1.0,1.0,0.5,0.6,0.75
gpt-5,0,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,13,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,13,1.0,1.0,1.0,0.8,0.95
gpt-5,0,3,13,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,13,1.0,1.0,1.0,0.8,0.95
gpt-5,1,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,1,1,13,0.75,1.0,1.0,1.0,0.95
gpt-5,1,2,13,1.0,1.0,1.0,0.8,0.95
gpt-5,1,3,13,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,13,1.0,1.0,1.0,0.8,0.95
gpt-5,2,0,13,0.75,1.0,1.0,1.0,0.95
gpt-5,2,1,13,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,13,1.0,1.0,1.0,0.8,0.95
gpt-5,2,3,13,1.0,1.0,1.0,1.0,1.0
gpt-5,2,4,13,1.0,1.0,1.0,0.8,0.95
gpt-5,3,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,13,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,13,1.0,1.0,1.0,0.8,0.95
gpt-5,3,3,13,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,13,1.0,1.0,1.0,0.8,0.95
gpt-5,4,0,13,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,13,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,13,1.0,1.0,1.0,0.8,0.95
gpt-5,4,3,13,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,13,1.0,1.0,1.0,0.8,0.95
gpt-5,0,0,28,1.0,1.0,1.0,1.0,1.0
gpt-5,0,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,0,2,28,1.0,1.0,0.5,0.6,0.75
gpt-5,0,3,28,1.0,1.0,1.0,1.0,1.0
gpt-5,0,4,28,0.9767573696145124,0.6666666666666667,1.0,0.8,0.862018140589569
gpt-5,1,0,28,0.9410430839002268,1.0,1.0,1.0,0.9882086167800453
gpt-5,1,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,1,2,28,1.0,1.0,0.5,0.6,0.75
gpt-5,1,3,28,1.0,1.0,1.0,1.0,1.0
gpt-5,1,4,28,1.0,1.0,0.5,0.6,0.75
gpt-5,2,0,28,1.0,1.0,1.0,1.0,1.0
gpt-5,2,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,2,2,28,1.0,1.0,0.5,0.6,0.75
gpt-5,2,3,28,0.9589002267573696,1.0,1.0,1.0,0.991780045351474
gpt-5,2,4,28,1.0,1.0,0.5,0.6,0.75
gpt-5,3,0,28,1.0,1.0,1.0,1.0,1.0
gpt-5,3,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,3,2,28,1.0,1.0,0.5,0.6,0.75
gpt-5,3,3,28,1.0,1.0,1.0,1.0,1.0
gpt-5,3,4,28,1.0,1.0,0.5,0.6,0.75
gpt-5,4,0,28,1.0,1.0,1.0,1.0,1.0
gpt-5,4,1,28,1.0,1.0,1.0,1.0,1.0
gpt-5,4,2,28,1.0,1.0,0.5,0.6,0.75
gpt-5,4,3,28,1.0,1.0,1.0,1.0,1.0
gpt-5,4,4,28,0.9767573696145124,1.0,0.5,0.6,0.7453514739229025
gpt-5,0,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,0,1,60,0.40625,0.22857142857142856,0.0,0.4,0.23839285714285713
gpt-5,0,2,60,0.1953125,0.22857142857142856,0.0,0.4,0.19620535714285714
gpt-5,0,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,0,4,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,1,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,1,1,60,0.390625,0.22857142857142856,0.0,0.4,0.2352678571428571
gpt-5,1,2,60,0.1953125,0.22857142857142856,0.0,0.4,0.19620535714285714
gpt-5,1,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,1,4,60,0.13020833333333334,0.22857142857142856,0.0,0.4,0.18318452380952382
gpt-5,2,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,2,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,2,2,60,0.203125,0.22857142857142856,0.0,0.4,0.19776785714285713
gpt-5,2,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,2,4,60,0.052083333333333336,0.22857142857142856,0.0,0.4,0.16755952380952382
gpt-5,3,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,3,1,60,0.0625,0.22857142857142856,0.0,0.4,0.16964285714285715
gpt-5,3,2,60,0.203125,0.22857142857142856,0.0,0.4,0.19776785714285713
gpt-5,3,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,3,4,60,0.1875,0.22857142857142856,0.0,0.4,0.19464285714285715
gpt-5,4,0,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,4,1,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,4,2,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,4,3,60,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,4,4,60,0.13541666666666666,0.22857142857142856,0.0,0.4,0.18422619047619046
gpt-5,0,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,0,1,120,0.17410714285714285,0.22857142857142856,0.0,0.4,0.19196428571428573
gpt-5,0,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,0,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,0,4,120,0.05803571428571429,0.22857142857142856,0.0,0.4,0.16875
gpt-5,1,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,1,1,120,0.17410714285714285,0.22857142857142856,0.0,0.4,0.19196428571428573
gpt-5,1,2,120,0.08705357142857142,0.22857142857142856,0.0,0.4,0.17455357142857142
gpt-5,1,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,1,4,120,0.09821428571428571,0.22857142857142856,0.0,0.4,0.17678571428571427
gpt-5,2,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,2,1,120,0.17410714285714285,0.22857142857142856,0.0,0.4,0.19196428571428573
gpt-5,2,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,2,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,2,4,120,0.11383928571428571,0.22857142857142856,0.0,0.4,0.17991071428571428
gpt-5,3,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,3,1,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,3,2,120,0.08705357142857142,0.22857142857142856,0.0,0.4,0.17455357142857142
gpt-5,3,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,3,4,120,0.05803571428571429,0.22857142857142856,0.0,0.4,0.16875
gpt-5,4,0,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,4,1,120,0.17410714285714285,0.22857142857142856,0.0,0.4,0.19196428571428573
gpt-5,4,2,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,4,3,120,0.0,0.22857142857142856,0.0,0.4,0.15714285714285714
gpt-5,4,4,120,0.05803571428571429,0.22857142857142856,0.0,0.4,0.16875
qwen3-coder-480b-a35b-instruct,0,0,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,0,1,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,0,2,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,0,3,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,0,4,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,1,0,3,0.75,0.5333333333333334,1.0,1.0,0.8333333333333334
qwen3-coder-480b-a35b-instruct,1,1,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,1,2,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,1,3,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,1,4,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,2,0,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,2,1,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,2,2,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,2,3,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,2,4,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,3,0,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,3,1,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,3,2,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,3,3,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,3,4,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,4,0,3,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,4,1,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,4,2,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,4,3,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,4,4,3,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,0,0,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,0,1,6,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,0,2,6,1.0,1.0,0.5,0.6,0.75
qwen3-coder-480b-a35b-instruct,0,3,6,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,0,4,6,1.0,1.0,0.5,0.6,0.75
qwen3-coder-480b-a35b-instruct,1,0,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,1,1,6,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,1,2,6,1.0,1.0,0.5,0.6,0.75
qwen3-coder-480b-a35b-instruct,1,3,6,0.8888888888888888,0.0,1.0,1.0,0.7277777777777777
qwen3-coder-480b-a35b-instruct,1,4,6,1.0,1.0,0.5,0.6,0.75
qwen3-coder-480b-a35b-instruct,2,0,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,2,1,6,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,2,2,6,1.0,1.0,0.5,0.6,0.75
qwen3-coder-480b-a35b-instruct,2,3,6,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,2,4,6,1.0,0.2666666666666667,1.0,0.8,0.7666666666666667
qwen3-coder-480b-a35b-instruct,3,0,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,3,1,6,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,3,2,6,1.0,1.0,0.5,0.6,0.75
qwen3-coder-480b-a35b-instruct,3,3,6,0.8888888888888888,0.0,0.9761904761904762,1.0,0.7206349206349205
qwen3-coder-480b-a35b-instruct,3,4,6,1.0,1.0,0.5,0.6,0.75
qwen3-coder-480b-a35b-instruct,4,0,6,0.75,1.0,1.0,1.0,0.95
qwen3-coder-480b-a35b-instruct,4,1,6,1.0,1.0,1.0,1.0,1.0
qwen3-coder-480b-a35b-instruct,4,2,6,1.0,1.0,0.5,0.6,0.75
qwen3-coder-480b-a35b-instruct,4,3,6,1.0,0.2666666666666667,1.0,1.0,0.8166666666666667
qwen3-coder-480b-a35b-instruct,4,4,6,1.0,1.0,0.5,0.6,0.75
qwen3-coder-480b-a35b-instruct,0,0,13,0.5625,0.32,1.0,1.0,0.7424999999999999
qwen3-coder-480b-a35b-instruct,0,1,13,0.1875,0.48,1.0,1.0,0.7075
qwen3-coder-480b-a35b-instruct,0,2,13,0.4375,0.48,0.9479166666666666,1.0,0.7418750000000001
qwen3-coder-480b-a35b-instruct,0,3,13,0.84765625,1.0,1.0,1.0,0.96953125
qwen3-coder-480b-a35b-instruct,0,4,13,0.546875,0.48,0.5,0.6,0.529375
qwen3-coder-480b-a35b-instruct,1,0,13,0.65625,0.48,1.0,1.0,0.8012499999999999
qwen3-coder-480b-a35b-instruct,1,1,13,0.56640625,0.48,1.0,1.0,0.78328125
qwen3-coder-480b-a35b-instruct,1,2,13,0.4375,0.48,0.96875,1.0,0.748125
qwen3-coder-480b-a35b-instruct,1,3,13,0.84765625,0.48,1.0,1.0,0.83953125
qwen3-coder-480b-a35b-instruct,1,4,13,0.45703125,0.48,1.0,1.0,0.7614062500000001
qwen3-coder-480b-a35b-instruct,2,0,13,0.5625,0.64,1.0,1.0,0.8225
qwen3-coder-480b-a35b-instruct,2,1,13,0.83984375,0.0,1.0,1.0,0.71796875
qwen3-coder-480b-a35b-instruct,2,2,13,0.796875,0.32,0.9874999999999999,1.0,0.785625
qwen3-coder-480b-a35b-instruct,2,3,13,1.0,0.48,1.0,1.0,0.8699999999999999
qwen3-coder-480b-a35b-instruct,2,4,13,0.5859375,0.48,1.0,1.0,0.7871875
qwen3-coder-480b-a35b-instruct,3,0,13,0.75,0.0,0.8207547169811321,1.0,0.6462264150943395
qwen3-coder-480b-a35b-instruct,3,1,13,0.31640625,0.48,1.0,1.0,0.73328125
qwen3-coder-480b-a35b-instruct,3,2,13,0.70703125,0.48,0.9268292682926829,1.0,0.7894550304878049
qwen3-coder-480b-a35b-instruct,3,3,13,1.0,0.48,1.0,1.0,0.8699999999999999
qwen3-coder-480b-a35b-instruct,3,4,13,0.546875,0.48,1.0,0.8,0.729375
qwen3-coder-480b-a35b-instruct,4,0,13,0.65625,0.0,1.0,1.0,0.68125
qwen3-coder-480b-a35b-instruct,4,1,13,0.203125,0.48,1.0,1.0,0.7106250000000001
qwen3-coder-480b-a35b-instruct,4,2,13,0.203125,0.48,1.0,1.0,0.7106250000000001
qwen3-coder-480b-a35b-instruct,4,3,13,0.984375,0.32,1.0,1.0,0.826875
qwen3-coder-480b-a35b-instruct,4,4,13,0.42578125,0.48,1.0,1.0,0.75515625
qwen3-coder-480b-a35b-instruct,0,0,28,0.75,0.6666666666666667,0.9886363636363636,1.0,0.8632575757575758
qwen3-coder-480b-a35b-instruct,0,1,28,0.8968253968253969,1.0,1.0,1.0,0.9793650793650794
qwen3-coder-480b-a35b-instruct,0,2,28,0.7193877551020408,0.4,0.5,0.3,0.4688775510204081
qwen3-coder-480b-a35b-instruct,0,3,28,0.9682539682539683,1.0,0.9611111111111111,1.0,0.981984126984127
qwen3-coder-480b-a35b-instruct,0,4,28,0.38321995464852604,0.4,0.5,0.6,0.4766439909297052
qwen3-coder-480b-a35b-instruct,1,0,28,0.7142857142857143,0.6666666666666667,1.0,0.7,0.7845238095238095
qwen3-coder-480b-a35b-instruct,1,1,28,0.2743764172335601,0.4,1.0,1.0,0.704875283446712
qwen3-coder-480b-a35b-instruct,1,2,28,0.6731859410430839,0.4,0.496,0.6,0.5334371882086167
qwen3-coder-480b-a35b-instruct,1,3,28,0.5093537414965986,1.0,0.967741935483871,1.0,0.892193328944481
qwen3-coder-480b-a35b-instruct,1,4,28,0.7018140589569162,0.6666666666666667,1.0,0.5,0.7320294784580499
qwen3-coder-480b-a35b-instruct,2,0,28,0.5357142857142857,0.5333333333333334,1.0,1.0,0.7904761904761906
qwen3-coder-480b-a35b-instruct,2,1,28,0.11224489795918367,0.4,1.0,1.0,0.6724489795918367
qwen3-coder-480b-a35b-instruct,2,2,28,0.7244897959183673,0.0,0.9981060606060606,0.5,0.5693297773654916
qwen3-coder-480b-a35b-instruct,2,3,28,0.8633786848072562,0.2666666666666667,0.9972222222222222,1.0,0.7885090702947846
qwen3-coder-480b-a35b-instruct,2,4,28,0.812358276643991,0.0,0.9978902953586498,0.8,0.6618387439363931
qwen3-coder-480b-a35b-instruct,3,0,28,0.6071428571428571,0.1333333333333333,1.0,1.0,0.7047619047619047
qwen3-coder-480b-a35b-instruct,3,1,28,0.5839002267573696,0.4,1.0,1.0,0.7667800453514739
qwen3-coder-480b-a35b-instruct,3,2,28,0.8202947845804989,0.2666666666666667,1.0,0.8,0.7307256235827665
qwen3-coder-480b-a35b-instruct,3,3,28,0.7162698412698413,0.5333333333333334,0.9874999999999999,1.0,0.8228373015873016
qwen3-coder-480b-a35b-instruct,3,4,28,0.9217687074829932,0.0,1.0,0.5,0.6093537414965986
qwen3-coder-480b-a35b-instruct,4,0,28,0.6428571428571429,0.0,0.9634146341463414,1.0,0.667595818815331
qwen3-coder-480b-a35b-instruct,4,1,28,0.7335600907029479,0.6666666666666667,1.0,0.7,0.7883786848072563
qwen3-coder-480b-a35b-instruct,4,2,28,0.780328798185941,0.0,1.0,0.8,0.6560657596371883
qwen3-coder-480b-a35b-instruct,4,3,28,0.6244331065759637,1.0,0.9901960784313726,0.7,0.8469454448446045
qwen3-coder-480b-a35b-instruct,4,4,28,0.780045351473923,0.0,0.9985632183908045,0.8,0.6555780358120259
qwen3-coder-480b-a35b-instruct,0,0,60,0.453125,0.0,1.0,0.7,0.565625
qwen3-coder-480b-a35b-instruct,0,1,60,0.265625,0.45714285714285713,0.9931972789115647,1.0,0.7153698979591837
qwen3-coder-480b-a35b-instruct,0,2,60,0.2553168402777778,0.34285714285714286,0.9811320754716982,1.0,0.6811172764113508
qwen3-coder-480b-a35b-instruct,0,3,60,0.4010416666666667,0.45714285714285713,0.9916666666666667,0.7,0.6669940476190476
qwen3-coder-480b-a35b-instruct,0,4,60,0.4455295138888889,0.34285714285714286,0.5,0.6,0.47482018849206353
qwen3-coder-480b-a35b-instruct,1,0,60,0.421875,0.5714285714285714,0.9900990099009901,1.0,0.77426184582744
qwen3-coder-480b-a35b-instruct,1,1,60,0.0625,0.45714285714285713,0.9952153110047847,0.7,0.6003503075871497
qwen3-coder-480b-a35b-instruct,1,2,60,0.17415364583333334,0.6857142857142857,1.0,0.7,0.6812593005952381
qwen3-coder-480b-a35b-instruct,1,3,60,0.2578125,0.22857142857142856,0.0,0.5,0.23370535714285712
qwen3-coder-480b-a35b-instruct,1,4,60,0.4171006944444445,0.0,1.0,0.5,0.5084201388888889
qwen3-coder-480b-a35b-instruct,2,0,60,0.40625,0.22857142857142856,0.0,0.4,0.23839285714285713
qwen3-coder-480b-a35b-instruct,2,1,60,0.0,0.0,1.0,1.0,0.55
qwen3-coder-480b-a35b-instruct,2,2,60,0.2842881944444444,1.0,1.0,1.0,0.8568576388888889
qwen3-coder-480b-a35b-instruct,2,3,60,0.2033420138888889,0.6857142857142857,0.9262820512820514,0.7,0.6649815895909647
qwen3-coder-480b-a35b-instruct,2,4,60,0.516384548611111,0.34285714285714286,0.5,0.6,0.48899119543650793
qwen3-coder-480b-a35b-instruct,3,0,60,0.265625,0.34285714285714286,1.0,1.0,0.6888392857142858
qwen3-coder-480b-a35b-instruct,3,1,60,0.2365451388888889,0.0,1.0,0.7,0.5223090277777778
qwen3-coder-480b-a35b-instruct,3,2,60,0.625,0.22857142857142856,0.0,0.5,0.3071428571428571
qwen3-coder-480b-a35b-instruct,3,3,60,0.431640625,0.34285714285714286,1.0,0.7,0.6470424107142858
qwen3-coder-480b-a35b-instruct,3,4,60,0.4891493055555556,0.34285714285714286,0.5,0.6,0.4835441468253968
qwen3-coder-480b-a35b-instruct,4,0,60,0.28125,0.0,1.0,1.0,0.60625
qwen3-coder-480b-a35b-instruct,4,1,60,0.046875,0.6857142857142857,1.0681818181818181,0.7,0.6762581168831169
qwen3-coder-480b-a35b-instruct,4,2,60,0.2734375,0.22857142857142856,0.0,0.5,0.2368303571428571
qwen3-coder-480b-a35b-instruct,4,3,60,0.2255859375,0.34285714285714286,1.0,1.0,0.6808314732142857
qwen3-coder-480b-a35b-instruct,4,4,60,0.3976779513888889,0.34285714285714286,0.5,0.6,0.4652498759920635
qwen3-coder-480b-a35b-instruct,0,0,120,0.2333785076530612,0.5714285714285714,1.0,0.7,0.6645328443877551
qwen3-coder-480b-a35b-instruct,0,1,120,0.046875,0.34285714285714286,1.0,0.7,0.5700892857142857
qwen3-coder-480b-a35b-instruct,0,2,120,0.24593431122448978,0.5714285714285714,0.9415584415584416,0.5,0.5995115375695733
qwen3-coder-480b-a35b-instruct,0,3,120,0.165218431122449,0.5714285714285714,0.9906250000000001,0.7,0.6480883290816327
qwen3-coder-480b-a35b-instruct,0,4,120,0.39732142857142855,0.45714285714285713,0.0,0.4,0.29375
qwen3-coder-480b-a35b-instruct,1,0,120,0.2557397959183673,0.34285714285714286,1.0,0.7,0.6118622448979592
qwen3-coder-480b-a35b-instruct,1,1,120,0.12567761479591838,0.0,1.0,0.7,0.5001355229591836
qwen3-coder-480b-a35b-instruct,1,2,120,0.20838647959183676,0.5714285714285714,1.0,0.5,0.6095344387755102
qwen3-coder-480b-a35b-instruct,1,3,120,0.21691645408163265,0.5714285714285714,1.0,0.7,0.6612404336734694
qwen3-coder-480b-a35b-instruct,1,4,120,0.4107142857142857,0.22857142857142856,0.0,0.6,0.28928571428571426
qwen3-coder-480b-a35b-instruct,2,0,120,0.24826610331632654,0.34285714285714286,1.0,0.7,0.610367506377551
qwen3-coder-480b-a35b-instruct,2,1,120,0.18522799744897958,0.0,0.9906542056074766,0.7,0.509241861172039
qwen3-coder-480b-a35b-instruct,2,2,120,0.14734135841836735,0.11428571428571432,1.0,0.5,0.483039700255102
qwen3-coder-480b-a35b-instruct,2,3,120,0.13400829081632654,0.34285714285714286,1.0,0.7,0.587515943877551
qwen3-coder-480b-a35b-instruct,2,4,120,0.3747010522959184,0.0,0.9964539007092199,0.5,0.4988763806719496
qwen3-coder-480b-a35b-instruct,3,0,120,0.3485132334183674,0.5714285714285714,1.0,0.7,0.6875597895408163
qwen3-coder-480b-a35b-instruct,3,1,120,0.05428890306122449,0.5714285714285714,1.0,0.7,0.6287149234693878
qwen3-coder-480b-a35b-instruct,3,2,120,0.21484375,0.11428571428571432,1.0,0.7,0.5465401785714286
qwen3-coder-480b-a35b-instruct,3,3,120,0.15409757653061226,0.34285714285714286,1.0,0.7,0.5915338010204081
qwen3-coder-480b-a35b-instruct,3,4,120,0.24158960459183673,0.34285714285714286,1.0,1.0,0.6840322066326531
qwen3-coder-480b-a35b-instruct,4,0,120,0.3328882334183673,0.45714285714285713,1.0,0.7,0.6558633609693877
qwen3-coder-480b-a35b-instruct,4,1,120,0.22767857142857142,0.0,0.9943019943019943,0.7,0.5188263125763126
qwen3-coder-480b-a35b-instruct,4,2,120,0.25001992984693877,1.0,0.9642857142857143,0.5,0.7142897002551021
qwen3-coder-480b-a35b-instruct,4,3,120,0.29179288903061223,0.6857142857142857,1.0,0.7,0.7047871492346939
qwen3-coder-480b-a35b-instruct,4,4,120,0.4735730229591837,0.0,0.9686369356614755,0.5,0.5103056852902794
